"datetime","season","rentMonth","rentHour","rentWeekday","temperature","humidity","rainfall","rentCount"
"2014-05-14 06:00:00",1,5,6,"Wed",16,89,0,1
"2014-05-14 07:00:00",1,5,7,"Wed",16.8,85,0,1
"2014-05-14 08:00:00",1,5,8,"Wed",17.7,83,0,1
"2014-05-14 09:00:00",1,5,9,"Wed",19.1,78,0,1
"2014-05-14 10:00:00",1,5,10,"Wed",21.4,67,0,1
"2014-05-14 11:00:00",1,5,11,"Wed",23.6,56,0,3
"2014-05-14 12:00:00",1,5,12,"Wed",25.2,47,0,4
"2014-05-14 13:00:00",1,5,13,"Wed",25.4,44,0,4
"2014-05-14 14:00:00",1,5,14,"Wed",26.8,33,0,5
"2014-05-14 15:00:00",1,5,15,"Wed",27.3,32,0,5
"2014-05-14 16:00:00",1,5,16,"Wed",27.5,36,0,4
"2014-05-14 17:00:00",1,5,17,"Wed",27.1,41,0,5
"2014-05-14 18:00:00",1,5,18,"Wed",26.6,45,0,4
"2014-05-14 19:00:00",1,5,19,"Wed",24.2,52,0,4
"2014-05-14 20:00:00",1,5,20,"Wed",21.2,59,0,4
"2014-05-14 21:00:00",1,5,21,"Wed",19.2,61,0,5
"2014-05-14 22:00:00",1,5,22,"Wed",17.7,65,0,1
"2014-05-14 23:00:00",1,5,23,"Wed",16.7,74,0,1
"2014-05-15 00:00:00",1,5,0,"Thurs",16,77,0,1
"2014-05-15 01:00:00",1,5,1,"Thurs",15.5,79,0,1
"2014-05-15 02:00:00",1,5,2,"Thurs",15.2,80,0,1
"2014-05-15 03:00:00",1,5,3,"Thurs",15.5,83,0,1
"2014-05-15 04:00:00",1,5,4,"Thurs",15.8,81,0,1
"2014-05-15 05:00:00",1,5,5,"Thurs",15.8,82,0,1
"2014-05-15 06:00:00",1,5,6,"Thurs",15.5,82,0,1
"2014-05-15 07:00:00",1,5,7,"Thurs",15.7,82,0,1
"2014-05-15 08:00:00",1,5,8,"Thurs",16.3,82,0,1
"2014-05-15 09:00:00",1,5,9,"Thurs",17.8,77,0,1
"2014-05-15 10:00:00",1,5,10,"Thurs",20.2,63,0,4
"2014-05-15 11:00:00",1,5,11,"Thurs",22.2,53,0,4
